Timestamp (UTC-5),AirTC_Avg,BattV,BP_mbar_Avg,CS320_Angle_Avg,CS320_Temp_Avg,DewPtC_Avg,EC_Avg,P_Avg,PA_Avg,PTemp_C,Rain_mm_Tot,Raw_mV_Avg,RH,SlrMJ_Tot,SlrW_Avg,T_Avg,VR_Avg,VWC_Avg,WindDir,WS_ms_Avg,Timestamp (EST),hour,G,ET_ref,Month,Year
2025-06-02 06:00:00+00:00,16.43152,13.44,1008.466,1.233883,17.9822,15.50233,0.0271,6.777599,1.3767,17.29,0.0,4.759183,93.75362,5.35083,123.8618,17.4193,1.0336,0.121,246.3,0.4630092,2025-06-02 02:00:00-04:00,2,2.675415,0.6585456557607693,June,2025
2025-06-02 05:00:00+00:00,15.29389,12.89,1007.963,1.219883,16.84608,14.30921,0.0268,6.7795,1.3767,14.56,0.0,0.5749667,94.07495,0.6463965,14.96288,17.2166,1.0332,0.121,245.2,0.09648916,2025-06-02 01:00:00-04:00,1,0.32319825,0.08650532764935076,June,2025
2025-06-02 04:00:00+00:00,15.51789,12.77,1007.448,1.2119,17.03268,14.43654,0.0273,6.8074,1.3778,14.47,0.0,-0.08024999,93.48953,-0.09027503,-2.0897,17.5178,1.0338,0.1216,1.342,0.03054333,2025-06-02 00:00:00-04:00,0,-0.045137515,-0.005642487301425149,June,2025
2025-06-02 03:00:00+00:00,15.79396,12.82,1007.221,1.227433,17.16805,14.63341,0.027,6.809,1.3778,14.73,0.0,-0.07659999,92.84059,-0.08616096,-1.994467,17.8026,1.0334,0.1217,240.7,0.01434611,2025-06-01 23:00:00-04:00,23,-0.04308048,-0.007522694242041059,June,2025
2025-06-02 02:00:00+00:00,16.31625,12.85,1006.884,1.208367,17.66165,15.08773,0.0276,6.805699,1.3778,15.24,0.0,-0.08001667,92.64089,-0.08997911,-2.08285,18.1009,1.0341,0.1216,241.0,0.09010283,2025-06-01 22:00:00-04:00,22,-0.044989555,0.0055349262754894974,June,2025
2025-06-02 01:00:00+00:00,16.75308,12.89,1007.039,1.243083,17.97743,15.42606,0.0275,6.8063,1.3778,15.64,0.0,-0.07966666,92.05824,-0.08956655,-2.0733,18.4975,1.034,0.1216,240.8,0.3389384,2025-06-01 21:00:00-04:00,21,-0.044783275,0.0533179189157774,June,2025
2025-06-02 00:00:00+00:00,17.2409,12.86,1007.099,1.235333,18.2921,15.76249,0.0277,6.8053,1.3778,16.15,0.0,-0.07781667,91.14543,-0.08750159,-2.0255,19.2496,1.0342,0.1216,231.3,0.1999663,2025-06-01 20:00:00-04:00,20,-0.043750795,0.03289777626922234,June,2025
2025-06-01 23:00:00+00:00,17.62023,12.93,1007.023,1.2214,18.49655,15.92909,0.0475,8.6356,1.4456,16.6,0.0,-0.07844999,90.37257,-0.0882,-2.041667,19.9744,1.0583,0.1609,340.1,0.05382105,2025-06-01 19:00:00-04:00,19,-0.0441,0.002388112507389633,June,2025
2025-06-01 22:00:00+00:00,18.28708,12.93,1006.802,1.228233,18.82058,16.28837,0.0484,8.6311,1.4456,17.23,0.0,-0.07578333,88.93075,-0.08513711,-1.970767,20.4916,1.0594,0.1608,340.0,0.01767811,2025-06-01 18:00:00-04:00,18,-0.042568555,-0.005435903265679681,June,2025
2025-06-01 21:00:00+00:00,19.15111,12.93,1005.96,1.245817,19.25033,16.71097,0.0484,8.6313,1.4456,18.16,0.0,-0.07023333,86.86705,-0.07902935,-1.829383,21.0832,1.0594,0.1608,339.7,0.0,2025-06-01 17:00:00-04:00,17,-0.007902935,-0.01785066251982413,June,2025
2025-06-01 20:00:00+00:00,20.35715,13.0,1005.123,1.214617,19.61543,17.08397,0.049,8.6283,1.4456,19.43,0.0,-0.06301666,84.2392,-0.07082927,-1.639567,22.0956,1.0601,0.1608,340.7,0.004998,2025-06-01 16:00:00-04:00,16,-0.007082927,-0.014263042579100826,June,2025
2025-06-01 19:00:00+00:00,22.48406,13.03,1005.066,1.241717,20.38045,17.53755,0.0499,8.6239,1.4456,21.75,0.0,0.2476,78.17815,0.2783887,6.444183,23.8402,1.0613,0.1607,259.6,0.06071644,2025-06-01 15:00:00-04:00,15,0.02783887,0.10411377641089847,June,2025
2025-06-01 18:00:00+00:00,25.28426,13.39,1004.572,1.279783,24.82288,17.38606,0.0502,8.622799,1.4456,25.59,0.0,3.16745,69.51064,3.561296,82.43739,25.647,1.0615,0.1606,244.3,0.9378192,2025-06-01 14:00:00-04:00,14,0.35612960000000005,1.6052120920866015,June,2025
2025-06-01 17:00:00+00:00,26.69093,13.55,1004.699,1.249083,28.54198,16.35724,0.0504,8.6217,1.4456,28.63,0.0,8.921149,55.30047,10.03027,232.1822,27.02,1.0618,0.1606,235.1,1.3471,2025-06-01 13:00:00-04:00,13,1.0030270000000001,3.9324245466112497,June,2025
2025-06-01 16:00:00+00:00,27.32719,13.51,1004.532,1.27545,30.10571,15.48666,0.0507,8.6542,1.4468,29.78,0.0,13.06492,49.75765,14.68918,340.0273,29.0263,1.0622,0.1613,248.0,2.331243,2025-06-01 12:00:00-04:00,12,1.4689180000000002,6.116777429971014,June,2025
2025-06-01 15:00:00+00:00,27.82465,13.51,1004.798,1.279083,32.66328,15.53517,0.05139999,8.6847,1.4479,30.98,0.0,21.47348,47.47446,24.14314,558.8691,30.1959,1.0631,0.1619,259.9,2.462348,2025-06-01 11:00:00-04:00,11,2.414314,8.45214840631186,June,2025
2025-06-01 14:00:00+00:00,27.78366,13.51,1004.964,1.315683,33.4186,15.68232,0.0515,8.7182,1.449,31.18,0.0,25.53248,48.19697,28.70679,664.509,31.4568,1.0632,0.1626,339.4,2.337722,2025-06-01 10:00:00-04:00,10,2.8706790000000004,9.295979973389683,June,2025
2025-06-01 13:00:00+00:00,27.57601,13.47,1005.36,1.352367,33.54783,15.56234,0.0511,8.7546,1.4502,31.17,0.0,30.4155,46.1054,34.19692,791.5955,31.6132,1.0627,0.1634,248.4,2.864502,2025-06-01 09:00:00-04:00,9,3.419692,10.830902039333106,June,2025
2025-06-01 12:00:00+00:00,27.01185,13.47,1005.589,1.337333,33.58828,15.85239,0.0509,8.8236,1.4524,30.82,0.0,33.46902,48.57931,37.62996,871.064,31.3097,1.0625,0.1648,32.11,2.440181,2025-06-01 08:00:00-04:00,8,3.762996,11.040455384858214,June,2025
2025-06-01 11:00:00+00:00,26.03495,13.47,1005.735,1.33965,33.78542,16.14722,0.0498,8.8633,1.4535,30.83,0.0,33.67223,49.88762,37.85851,876.3544,29.3512,1.0611,0.1656,0.054,1.857405,2025-06-01 07:00:00-04:00,7,3.7858510000000005,10.547005848522176,June,2025
2025-06-01 10:00:00+00:00,24.64016,13.55,1005.774,1.347483,33.32235,17.17569,0.0488,8.9019,1.4547,30.24,0.0,30.80775,58.103,34.63782,801.8015,26.499,1.0599,0.1664,180.1,1.257784,2025-06-01 06:00:00-04:00,6,3.463782,9.026967391602604,June,2025
2025-06-01 09:00:00+00:00,22.22548,13.55,1005.647,1.333217,29.5205,17.19717,0.0475,8.9078,1.4547,27.61,0.0,26.21777,68.20233,29.47735,682.346,23.4312,1.0584,0.1665,50.14,1.770079,2025-06-01 05:00:00-04:00,5,14.738675,4.572543457383515,June,2025
2025-06-01 08:00:00+00:00,19.68956,13.59,1005.738,1.304367,25.78237,16.93625,0.0471,8.9096,1.4547,23.82,0.0,18.89745,79.36171,21.24684,491.825,21.0914,1.0579,0.1665,0.157,1.446504,2025-06-01 04:00:00-04:00,4,10.62342,2.944964901071168,June,2025
2025-06-01 07:00:00+00:00,17.50134,13.75,1005.408,1.282617,20.91793,15.84891,0.0462,8.9138,1.4547,19.53,0.0,11.30202,87.62504,12.70713,294.1466,19.4465,1.0568,0.1666,242.0,1.090536,2025-06-01 03:00:00-04:00,3,6.353565,1.6315605838517564,June,2025
2025-06-01 06:00:00+00:00,15.8167,13.47,1005.103,1.223283,17.03097,14.5568,0.046,8.9148,1.4547,16.15,0.0,4.528466,91.66295,5.091454,117.8577,18.1501,1.0565,0.1666,256.6,0.7121687,2025-06-01 02:00:00-04:00,2,2.545727,0.6655955222612973,June,2025
2025-06-01 05:00:00+00:00,14.77355,12.85,1004.208,1.246783,16.00017,13.50253,0.0461,8.9488,1.4558,13.82,0.0,0.7064666,92.37862,0.7942485,18.38538,18.0461,1.0566,0.1673,178.5,0.4568079,2025-06-01 01:00:00-04:00,1,0.39712425,0.16027955112729028,June,2025
2025-06-01 04:00:00+00:00,14.85347,12.8,1003.403,1.2362,15.99743,13.44846,0.0463,8.9476,1.4558,13.57,0.0,-0.08201666,91.40231,-0.0922716,-2.135917,18.1173,1.0569,0.1673,237.6,0.6135508,2025-06-01 00:00:00-04:00,0,-0.0461358,0.10356789807647136,June,2025
2025-06-01 03:00:00+00:00,15.04225,12.82,1003.003,1.218567,16.14651,13.61419,0.0468,8.945699,1.4558,13.73,0.0,-0.08293333,91.11373,-0.09326735,-2.158967,18.1665,1.0574,0.1673,243.2,0.5293715,2025-05-31 23:00:00-04:00,23,-0.046633675,0.09284205985925315,May,2025
2025-06-01 02:00:00+00:00,15.21672,12.84,1002.834,1.229767,16.22672,13.65819,0.0468,8.945299,1.4558,13.89,0.0,-0.0825,90.75826,-0.09287351,-2.14985,18.3881,1.0575,0.1673,2.736,0.08922356,2025-05-31 22:00:00-04:00,22,-0.046436755,0.00877385197328796,May,2025
2025-06-01 01:00:00+00:00,15.77343,12.89,1002.877,1.212167,16.52885,13.98779,0.0474,8.9427,1.4558,14.32,0.0,-0.08211666,89.64698,-0.09227303,-2.13595,18.8367,1.0582,0.1672,12.18,0.064141,2025-05-31 21:00:00-04:00,21,-0.046136515,0.00521140116746231,May,2025
2025-06-01 00:00:00+00:00,16.43388,12.92,1002.609,1.23645,16.82012,14.31094,0.0475,8.976599,1.4569,14.91,0.0,-0.07825,88.34108,-0.08799119,-2.036833,19.2195,1.0583,0.1679,12.17,0.4452385,2025-05-31 20:00:00-04:00,20,-0.043995595,0.10980276452310304,May,2025
2025-05-31 23:00:00+00:00,16.99689,12.93,1002.876,1.227783,17.03723,14.46607,0.0478,8.9753,1.4569,15.52,0.0,-0.07248333,86.06094,-0.08147015,-1.885883,19.7364,1.0587,0.1679,348.1,0.193256,2025-05-31 19:00:00-04:00,19,-0.040735075,0.05576098230469199,May,2025
2025-05-31 22:00:00+00:00,17.95356,12.93,1002.683,1.224267,17.34167,14.8541,0.04809999,8.973899,1.4569,16.43,0.0,-0.06141666,83.32185,-0.06908616,-1.599217,20.207,1.059,0.1679,249.6,0.8137022,2025-05-31 18:00:00-04:00,18,-0.03454308,0.30409203675833507,May,2025
2025-05-31 21:00:00+00:00,18.81375,12.97,1002.193,1.216433,17.73727,15.27849,0.0488,8.970699,1.4569,17.41,0.0,-0.05706666,81.04311,-0.06420095,-1.486133,20.6395,1.0599,0.1678,262.2,0.9480003,2025-05-31 17:00:00-04:00,17,-0.006420095000000001,0.4036352245060866,May,2025
2025-05-31 20:00:00+00:00,19.99216,12.96,1001.477,1.22285,17.83052,15.33623,0.0491,8.969199,1.4569,18.54,0.0,-0.04685,78.95737,-0.05267304,-1.219283,21.6069,1.0603,0.1678,256.2,1.055827,2025-05-31 16:00:00-04:00,16,-0.005267304,0.5151612598224433,May,2025
2025-05-31 19:00:00+00:00,22.35202,13.07,1001.065,1.235583,20.24402,14.84601,0.0496,8.967199,1.4569,21.32,0.0,0.27725,68.92297,0.3117283,7.215933,23.0891,1.0608,0.1677,220.7,1.619583,2025-05-31 15:00:00-04:00,15,0.031172830000000002,1.262186387088554,May,2025
2025-05-31 18:00:00+00:00,24.33823,13.54,1000.52,1.23965,23.99088,14.51205,0.0496,9.001299,1.4581,24.69,0.0,3.896083,56.82957,4.380465,101.3996,24.3887,1.0609,0.1684,222.3,1.84366,2025-05-31 14:00:00-04:00,14,0.4380465,2.8685940707668953,May,2025
2025-05-31 17:00:00+00:00,25.43871,13.55,1000.343,1.275167,26.5523,14.71332,0.05029999,8.9983,1.4581,26.8,0.0,8.822816,52.93472,9.919763,229.6241,26.0079,1.0617,0.1683,70.39,1.886606,2025-05-31 13:00:00-04:00,13,0.9919763,4.344347630899654,May,2025
2025-05-31 16:00:00+00:00,26.06277,13.59,999.9672,1.251767,28.62103,14.67847,0.0504,9.032,1.4592,28.01,0.0,14.56917,50.27658,16.38051,379.1784,27.1386,1.0619,0.169,296.1,2.28515,2025-05-31 12:00:00-04:00,12,1.6380510000000001,6.2220911895473066,May,2025
2025-05-31 15:00:00+00:00,26.2317,13.55,1000.3,1.290433,29.37438,14.50063,0.0512,9.0286,1.4592,28.43,0.0,18.2146,47.21439,20.47911,474.0536,28.1654,1.0628,0.169,231.5,2.321293,2025-05-31 11:00:00-04:00,11,2.047911,7.302941071073224,May,2025
2025-05-31 14:00:00+00:00,26.33357,13.55,1000.496,1.325,30.41352,14.54139,0.0508,9.0649,1.4603,28.73,0.0,22.70218,49.17063,25.52458,590.8468,29.5502,1.0623,0.1697,290.0,2.336611,2025-05-31 10:00:00-04:00,10,2.552458,8.269263180214956,May,2025
2025-05-31 13:00:00+00:00,26.27568,13.55,1001.329,1.333367,31.87677,15.04478,0.0506,9.134999,1.4626,29.07,0.0,28.90426,47.6885,32.4977,752.2615,30.4899,1.0621,0.1711,30.93,2.137432,2025-05-31 09:00:00-04:00,9,3.2497700000000003,9.694621030443317,May,2025
2025-05-31 12:00:00+00:00,25.59363,13.54,1002.143,1.3175,31.36738,15.29196,0.0508,9.1687,1.4637,28.62,0.0,34.235,52.68757,38.49123,891.0008,30.2686,1.0624,0.1718,228.1,2.457304,2025-05-31 08:00:00-04:00,8,3.8491230000000005,10.61039603967567,May,2025
2025-05-31 11:00:00+00:00,24.61668,13.55,1002.696,1.355617,30.75958,14.50283,0.0494,9.2097,1.4648,28.46,0.0,34.29626,53.40694,38.56008,892.5945,28.7108,1.0607,0.1726,259.2,2.313935,2025-05-31 07:00:00-04:00,7,3.856008,10.296803041664745,May,2025
2025-05-31 10:00:00+00:00,23.24134,13.55,1003.03,1.320267,29.69798,14.30467,0.0479,9.251299,1.466,27.61,0.0,31.72035,55.0323,35.66393,825.554,25.9491,1.0588,0.1735,319.3,2.052512,2025-05-31 06:00:00-04:00,6,3.566393,9.242187067140748,May,2025
2025-05-31 09:00:00+00:00,21.22218,13.59,1003.023,1.328033,26.89462,14.42899,0.0472,9.289099,1.4671,25.63,0.0,26.83705,60.31464,30.17352,698.4611,23.0284,1.058,0.1742,280.3,2.461561,2025-05-31 05:00:00-04:00,5,15.08676,5.115329805682993,May,2025
2025-05-31 08:00:00+00:00,19.12166,13.65,1003.346,1.299917,24.3712,14.34515,0.0465,9.2925,1.4671,23.03,0.0,19.45492,70.67677,21.87354,506.3321,21.0147,1.0571,0.1743,31.28,1.682475,2025-05-31 04:00:00-04:00,4,10.93677,3.3101503946240327,May,2025
2025-05-31 07:00:00+00:00,16.89528,13.75,1003.379,1.331817,21.37705,13.88093,0.046,9.2948,1.4671,20.09,0.0,13.64813,78.1084,15.34489,355.2059,19.4602,1.0565,0.1743,350.3,1.26616,2025-05-31 03:00:00-04:00,3,7.672445,2.1365408065564173,May,2025
2025-05-31 06:00:00+00:00,14.69188,13.51,1002.995,1.253067,15.92762,12.80478,0.0458,9.3302,1.4682,15.23,0.0,5.669583,86.51265,6.374499,147.5579,17.9969,1.0563,0.1751,243.5,0.8476238,2025-05-31 02:00:00-04:00,2,3.1872495,0.8746630202350529,May,2025
2025-05-31 05:00:00+00:00,13.49176,12.93,1002.586,1.229167,14.10443,11.55881,0.0463,9.3279,1.4682,12.29,0.0,0.7370999,89.25087,0.8286717,19.18222,18.0899,1.0569,0.175,221.0,0.2847472,2025-05-31 01:00:00-04:00,1,0.41433585,0.15277779240533879,May,2025
2025-05-31 04:00:00+00:00,14.24569,12.83,1002.229,1.22105,14.48105,11.95258,0.0464,9.362299,1.4694,12.61,0.0,-0.08055,86.77619,-0.09059543,-2.097117,18.5522,1.057,0.1757,124.7,0.1388333,2025-05-31 00:00:00-04:00,0,-0.045297715,0.03147288153203784,May,2025
2025-05-31 03:00:00+00:00,15.4942,12.9,1002.375,1.247783,14.72705,12.19813,0.04699999,9.36,1.4694,13.61,0.0,-0.07391667,84.6918,-0.08309303,-1.92345,19.4547,1.0577,0.1757,30.26,0.1585477,2025-05-30 23:00:00-04:00,23,-0.041546515,0.047243783985040304,May,2025
2025-05-31 02:00:00+00:00,16.98656,12.93,1002.298,1.236533,15.9144,13.43359,0.0472,9.3591,1.4694,15.47,0.0,-0.05656666,77.1973,-0.06358031,-1.471767,19.7665,1.0579,0.1756,75.6,1.249639,2025-05-30 22:00:00-04:00,22,-0.031790155,0.5962725294625233,May,2025
2025-05-31 01:00:00+00:00,17.84043,12.89,1002.279,1.208667,16.9207,14.42948,0.0475,9.357599,1.4694,16.25,0.0,-0.05946666,80.78089,-0.06683759,-1.547167,20.3192,1.0583,0.1756,310.5,0.7959315,2025-05-30 21:00:00-04:00,21,-0.033418795,0.3435931458197115,May,2025
2025-05-31 00:00:00+00:00,18.72185,12.93,1002.498,1.205817,18.05317,15.52986,0.048,9.3906,1.4705,17.36,0.0,-0.06545,80.78367,-0.07362215,-1.704216,20.8257,1.0589,0.1763,312.4,0.4624076,2025-05-30 20:00:00-04:00,20,-0.036811075,0.20920560885367567,May,2025
2025-05-30 23:00:00+00:00,19.91467,12.93,1002.432,1.2247,19.292,16.79558,0.0485,9.388199,1.4705,18.66,0.0,-0.06865,81.8907,-0.07720271,-1.7871,21.5274,1.0595,0.1762,43.55,0.5568143,2025-05-30 19:00:00-04:00,19,-0.038601355,0.2430878462202951,May,2025
2025-05-30 22:00:00+00:00,21.29466,12.97,1002.193,1.2263,20.41912,17.89872,0.0484,9.388699,1.4705,20.24,0.0,-0.06566667,81.86729,-0.07382015,-1.7088,22.42,1.0594,0.1762,196.5,0.565607,2025-05-30 18:00:00-04:00,18,-0.036910075,0.2565439932483299,May,2025
2025-05-30 21:00:00+00:00,22.51301,13.01,1001.385,1.258483,21.17312,18.75003,0.0491,9.3857,1.4705,22.16,0.0,-0.0351,79.80692,-0.0394488,-0.9131666,22.8603,1.0602,0.1762,163.7,1.508841,2025-05-30 17:00:00-04:00,17,-0.0039448800000000004,0.7289838315211337,May,2025
2025-05-30 20:00:00+00:00,23.16764,13.0,1000.789,1.28165,21.59415,18.7247,0.0491,9.3857,1.4705,23.11,0.0,-0.01951667,77.91599,-0.02195568,-0.5082333,23.2325,1.0602,0.1762,218.2,2.294591,2025-05-30 16:00:00-04:00,16,-0.002195568,1.154970475862334,May,2025
2025-05-30 19:00:00+00:00,23.76332,13.04,1000.645,1.261433,22.31573,18.71173,0.0493,9.4196,1.4716,23.81,0.0,0.07089999,74.32982,0.07967664,1.844367,23.8956,1.0605,0.1768,237.0,2.897359,2025-05-30 15:00:00-04:00,15,0.007967664000000001,1.6575784304333483,May,2025
2025-05-30 18:00:00+00:00,23.69443,13.12,1000.469,1.267717,22.88955,18.86789,0.0494,9.419399,1.4716,24.43,0.0,1.3412,71.9217,1.507954,34.90635,24.7941,1.0606,0.1768,202.5,2.031178,2025-05-30 14:00:00-04:00,14,0.15079540000000002,1.6593687035272706,May,2025
2025-05-30 17:00:00+00:00,23.02317,13.59,1001.55,1.320583,22.65682,18.04682,0.0497,9.417899,1.4716,24.75,0.0,3.169883,75.78632,3.564018,82.50043,25.9043,1.061,0.1768,9.94,1.384955,2025-05-30 13:00:00-04:00,13,0.3564018,1.5825418192403955,May,2025
2025-05-30 16:00:00+00:00,26.32042,13.54,1000.718,1.383483,26.91616,19.21427,0.0505,9.4496,1.4728,27.76,0.0,6.339083,70.38287,7.127119,164.9796,27.8269,1.0619,0.1774,32.84,4.949269,2025-05-30 12:00:00-04:00,12,0.7127119000000001,4.2215707412857855,May,2025
2025-05-30 15:00:00+00:00,27.53782,13.53,1001.238,1.418083,29.61386,19.52825,0.0506,9.4842,1.4739,29.64,0.0,14.52765,63.31602,16.33383,378.0978,28.7739,1.0621,0.1781,221.9,4.299344,2025-05-30 11:00:00-04:00,11,1.633383,6.523791624579785,May,2025
2025-05-30 14:00:00+00:00,27.79704,13.5,1002.092,1.33125,31.11482,19.32013,0.0508,9.5184,1.475,30.47,0.0,19.3679,60.84062,21.77579,504.0693,30.1727,1.0624,0.1788,307.3,4.027046,2025-05-30 10:00:00-04:00,10,2.177579,7.7273723160537715,May,2025
2025-05-30 13:00:00+00:00,28.02588,13.51,1003.339,1.299833,33.32253,19.49863,0.0502,9.556299,1.4761,31.1,0.0,30.51443,58.93876,34.30805,794.1679,29.8827,1.0616,0.1796,256.6,3.439226,2025-05-30 09:00:00-04:00,9,3.4308050000000003,10.203620754909808,May,2025
2025-05-30 12:00:00+00:00,26.96001,13.51,1004.251,1.3559,31.77445,19.55063,0.05029999,9.5911,1.4773,30.24,0.0,27.251,61.23103,30.63895,709.2349,29.9522,1.0618,0.1803,264.6,3.181597,2025-05-30 08:00:00-04:00,8,3.0638950000000005,8.977911678240648,May,2025
2025-05-30 11:00:00+00:00,26.13519,13.51,1004.901,1.3384,31.46746,19.90992,0.0491,9.6315,1.4784,30.11,0.0,32.01938,66.24993,36.00016,833.3372,29.2793,1.0603,0.1811,252.4,3.766548,2025-05-30 07:00:00-04:00,7,3.600016,9.490252581563103,May,2025
2025-05-30 10:00:00+00:00,25.04327,13.55,1005.6,1.357517,31.18333,20.10347,0.0486,9.669,1.4795,29.71,0.0,33.25982,71.20444,37.39479,865.6201,26.4933,1.0597,0.1818,271.8,3.336072,2025-05-30 06:00:00-04:00,6,3.739479,9.094165152150842,May,2025
2025-05-30 09:00:00+00:00,23.37268,13.55,1006.139,1.3388,28.69815,19.99497,0.04699999,9.6762,1.4795,27.78,0.0,23.00066,77.33106,25.86023,598.6165,24.3665,1.0577,0.1819,61.09,2.717524,2025-05-30 05:00:00-04:00,5,12.930115,4.06238604449322,May,2025
2025-05-30 08:00:00+00:00,21.91663,13.59,1006.174,1.367017,26.60673,19.84686,0.0467,9.6421,1.4784,25.6,0.0,15.5321,84.69194,17.46307,404.2378,22.8962,1.0573,0.1813,171.7,1.97421,2025-05-30 04:00:00-04:00,4,8.731535,2.5634761514256867,May,2025
2025-05-30 07:00:00+00:00,20.43757,13.68,1006.526,1.253633,22.40827,19.14999,0.0465,9.6428,1.4784,22.41,0.0,8.153366,90.03854,9.167119,212.2018,21.832,1.0571,0.1813,308.2,1.906135,2025-05-30 03:00:00-04:00,3,4.5835595,1.3697844714557208,May,2025
2025-05-30 06:00:00+00:00,19.93436,13.24,1006.297,1.233067,21.56378,18.98501,0.0463,9.6792,1.4795,20.37,0.0,2.087433,93.36504,2.346877,54.32586,21.2915,1.0568,0.182,65.62,1.195031,2025-05-30 02:00:00-04:00,2,1.1734385,0.44430175843583525,May,2025
2025-05-30 05:00:00+00:00,19.92659,12.89,1005.832,1.264,21.60567,19.03653,0.0463,9.6792,1.4795,19.99,0.0,0.6191667,94.46899,0.6961766,16.1152,21.1764,1.0568,0.182,74.0,1.484776,2025-05-30 01:00:00-04:00,1,0.3480883,0.25976025053984253,May,2025
2025-05-30 04:00:00+00:00,19.91386,12.84,1005.937,1.2603,21.47595,19.07126,0.0464,9.714,1.4807,19.9,0.0,-0.06826666,94.73175,-0.07674047,-1.7764,20.9325,1.057,0.1827,286.2,2.254561,2025-05-30 00:00:00-04:00,0,-0.038370235,0.23960295737282467,May,2025
2025-05-30 03:00:00+00:00,19.81439,12.88,1006.593,1.265883,21.37263,18.91858,0.0461,9.7151,1.4807,19.5,0.0,-0.08178333,94.79699,-0.09187704,-2.126783,21.0366,1.0567,0.1827,257.0,1.38403,2025-05-29 23:00:00-04:00,23,-0.04593852,0.15360202984830656,May,2025
2025-05-30 02:00:00+00:00,19.91051,12.85,1007.18,1.248317,21.40892,18.92113,0.0467,9.748,1.4818,19.43,0.0,-0.08408333,94.27961,-0.09451512,-2.18785,21.5411,1.0574,0.1834,267.8,0.5934662,2025-05-29 22:00:00-04:00,22,-0.04725756,0.07335448515917768,May,2025
2025-05-30 01:00:00+00:00,20.33808,12.87,1007.491,1.268133,21.79537,19.26398,0.0468,9.7831,1.4829,20.13,0.0,-0.06598333,93.62253,-0.07407504,-1.7147,21.7908,1.0575,0.1841,256.3,1.334003,2025-05-29 21:00:00-04:00,21,-0.03703752,0.18906436071432536,May,2025
2025-05-30 00:00:00+00:00,20.3294,12.92,1008.087,1.24935,21.73695,19.1923,0.0467,9.7838,1.4829,20.22,0.0,-0.05898333,93.22435,-0.06637175,-1.536383,21.9088,1.0573,0.1841,237.4,1.303136,2025-05-29 20:00:00-04:00,20,-0.033185875,0.1979867252043661,May,2025
2025-05-29 23:00:00+00:00,20.27458,12.91,1008.671,1.253417,21.67612,19.12558,0.0463,9.8209,1.4841,20.27,0.0,-0.04595,93.05305,-0.05165927,-1.195817,21.5658,1.0568,0.1848,237.4,0.9657247,2025-05-29 19:00:00-04:00,19,-0.025829635,0.1557441282722251,May,2025
2025-05-29 22:00:00+00:00,20.23206,12.92,1008.882,1.235917,21.54363,18.96951,0.0471,9.8529,1.4852,19.83,0.0,-0.0756,92.91028,-0.08503632,-1.968433,21.8704,1.0579,0.1854,238.6,0.385679,2025-05-29 18:00:00-04:00,18,-0.04251816,0.0599937519904153,May,2025
2025-05-29 21:00:00+00:00,20.79056,12.92,1009.005,1.24745,21.9693,19.34296,0.0473,9.8877,1.4863,20.43,0.0,-0.09301665,91.89715,-0.1045022,-2.419033,22.6511,1.0581,0.1861,246.2,0.399516,2025-05-29 17:00:00-04:00,17,-0.010450220000000001,0.06112340387223585,May,2025
2025-05-29 20:00:00+00:00,21.3572,12.92,1008.866,1.228567,22.22717,19.69659,0.0475,9.922599,1.4874,21.34,0.254,-0.05933333,90.43747,-0.06672096,-1.544467,22.9017,1.0584,0.1868,253.6,1.069109,2025-05-29 16:00:00-04:00,16,-0.006672096,0.23688599239633032,May,2025
2025-05-29 19:00:00+00:00,21.67537,13.0,1009.221,1.23195,22.27567,19.75751,0.0479,9.956899,1.4886,21.74,0.0,0.02971667,89.78159,0.03344904,0.7742833,23.4147,1.0588,0.1875,273.7,0.6050819,2025-05-29 15:00:00-04:00,15,0.003344904,0.16834852953261145,May,2025
2025-05-29 18:00:00+00:00,22.16364,13.11,1009.443,1.267783,22.34273,19.55052,0.0484,10.0265,1.4908,22.78,0.0,1.4573,87.50065,1.638433,37.92668,24.2667,1.0594,0.1888,237.3,0.4450071,2025-05-29 14:00:00-04:00,14,0.16384330000000003,0.5226726255773646,May,2025
2025-05-29 17:00:00+00:00,22.1743,13.59,1009.935,1.249367,22.34785,19.30792,0.0488,10.0607,1.492,23.66,0.0,4.761633,83.22272,5.353696,123.9282,24.3693,1.0599,0.1895,341.3,0.567273,2025-05-29 13:00:00-04:00,13,0.5353696,1.4560958219317433,May,2025
2025-05-29 16:00:00+00:00,22.89431,13.59,1009.222,1.270867,23.1204,20.29822,0.0489,10.1323,1.4942,23.87,0.508,3.627483,85.47752,4.078406,94.40754,24.8887,1.06,0.1909,95.7,1.860829,2025-05-29 12:00:00-04:00,12,0.40784060000000005,1.455695214941771,May,2025
2025-05-29 15:00:00+00:00,23.86965,13.59,1008.849,1.27565,23.62213,20.89841,0.0504,10.2342,1.4976,25.3,0.254,4.678667,83.97993,5.260372,121.7679,26.4596,1.0619,0.1928,197.9,3.415392,2025-05-29 11:00:00-04:00,11,0.5260372000000001,2.105796552197891,May,2025
2025-05-29 14:00:00+00:00,25.54382,13.28,1009.384,1.2824,25.93925,21.78452,0.055,10.6546,1.5112,27.7,0.0,9.979683,83.59118,11.22037,259.7308,28.5392,1.0674,0.2009,253.7,1.339001,2025-05-29 10:00:00-04:00,10,1.1220370000000002,3.0889295638025622,May,2025
